episode,step,cpu_frame_time,gpu_frame_time,fps,visible_renderer_count,triangle_count,draw_call_count,camera_speed,camera_rotation_speed,avg_screen_coverage,previous_bias,recent_lod_switch_count,floor_dwell_score,ceiling_dwell_score,lod_bias_before_action,raw_action_delta,action_delta,lod_bias_after_action,selected_target_ms,target_source,scene_target_ready,collection_mode,gpu_ms_at_target_lock
6,0,15.7295,5.4200,34.64,15180,457177,3270,0.0000,31.9330,0.002960,0.9583,1,0.0000,0.0000,1.0000,-0.1140,0.0000,0.9583,5.0000,json_training,0,active_rl,NaN
6,1,12.1169,5.9628,34.72,15231,445221,3213,0.0000,0.0000,0.003014,0.9583,1,0.0000,0.0000,1.0000,-0.1286,0.0000,0.9583,5.0000,json_training,0,active_rl,NaN
6,2,11.7794,5.7283,35.45,15231,449167,3227,0.0000,0.0000,0.003014,0.9583,1,0.0000,0.0000,1.0000,-0.1291,0.0000,0.9583,5.0000,json_training,0,active_rl,NaN
6,3,12.0189,5.5153,35.53,15231,435268,3165,0.0000,0.0000,0.003014,0.8685,1,0.0000,0.0000,0.9583,-0.0542,0.0000,0.8685,5.0000,json_training,0,active_rl,NaN
6,4,12.5895,5.5665,36.41,15231,442068,3193,0.0000,0.0000,0.003014,0.8685,1,0.0000,0.0000,0.9583,-0.0696,0.0000,0.8685,5.0000,json_training,0,active_rl,NaN
6,5,11.0797,5.3412,34.33,15231,417868,2986,0.0000,0.0000,0.003014,0.8047,1,0.0000,0.0000,0.8685,-0.0250,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,6,12.7849,5.1835,35.36,15231,417136,2979,0.0000,1.3989,0.003014,0.8047,1,0.0000,0.0000,0.8685,-0.0421,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,7,12.6705,5.2664,35.38,15240,428674,3019,0.0000,2.4245,0.003023,0.8047,1,0.0000,0.0000,0.8685,-0.0381,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,8,13.8058,5.2285,34.64,15259,420298,3002,0.0000,3.6255,0.003037,0.8047,1,0.0000,0.0000,0.8685,-0.0638,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,9,12.7971,5.4118,34.25,15275,429793,3014,0.0000,4.8853,0.003050,0.8047,1,0.0000,0.0000,0.8685,-0.0340,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,10,12.1869,5.0647,32.25,15266,411524,2982,0.0000,7.1046,0.003070,0.8047,1,0.0000,0.0000,0.8685,-0.0346,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,11,12.4656,5.3903,34.49,15155,428688,2970,0.0000,23.1575,0.003027,0.8047,1,0.0000,0.0000,0.8685,-0.0438,0.0000,0.8047,5.0000,json_training,0,active_rl,NaN
6,12,11.3527,4.9398,33.02,14853,409716,2805,0.0000,4.5250,0.002705,0.8557,1,0.0000,0.0000,0.8047,0.2000,0.0000,0.8557,5.0000,json_training,0,active_rl,NaN
6,13,11.9146,5.0504,37.63,14747,401160,2768,0.0000,26.6765,0.002411,0.8557,1,0.0000,0.0000,0.8047,-0.0258,0.0000,0.8557,5.0000,json_training,0,active_rl,NaN
6,14,17.1300,5.1190,36.32,14667,405550,2670,0.0000,0.0000,0.002269,0.8557,1,0.0000,0.0000,0.8047,-0.0285,0.0000,0.8557,5.0000,json_training,0,active_rl,NaN
